Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SRR14514266_1	SRR14514266_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27263254.0	2.6 Gbp	0.0	36-100	41.0	75.37179818917441	97.1254683685227	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514266_2	SRR14514266_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27263254.0	2.6 Gbp	0.0	36-100	41.0	59.99009177581532	96.97280984874367	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514267_1	SRR14514267_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27717497.0	2.6 Gbp	0.0	36-100	43.0	72.38465077634096	97.01331444177661	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514267_2	SRR14514267_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27717497.0	2.6 Gbp	0.0	36-100	43.0	57.74177896705791	96.84091373762934	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514268_1	SRR14514268_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28021865.0	2.7 Gbp	0.0	36-100	41.0	84.09536251269924	98.00629351401129	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514268_2	SRR14514268_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28021865.0	2.7 Gbp	0.0	36-100	41.0	66.00167146023878	97.7417009181937	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514269_1	SRR14514269_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11816738.0	1.1 Gbp	0.0	36-100	43.0	80.73722695668486	96.39357917557282	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514269_2	SRR14514269_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11816738.0	1.1 Gbp	0.0	36-100	43.0	64.05641602777702	96.289452131375	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514270_1	SRR14514270_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35031988.0	3.4 Gbp	0.0	36-100	44.0	70.8962977645704	97.47764825678749	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514270_2	SRR14514270_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35031988.0	3.4 Gbp	0.0	36-100	44.0	52.23507786663865	97.29781307301201	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514271_1	SRR14514271_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20699480.0	2 Gbp	0.0	36-100	44.0	74.69382440711432	97.89827870072098	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514271_2	SRR14514271_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20699480.0	2 Gbp	0.0	36-100	43.0	59.808663556658495	97.58723745717283	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514272_1	SRR14514272_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29310157.0	2.8 Gbp	0.0	36-100	45.0	62.768246033668774	97.16719777379562	100	pass	pass	warn	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514272_2	SRR14514272_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29310157.0	2.8 Gbp	0.0	36-100	45.0	46.85878908219921	96.87010117346011	100	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass
SRR14514273_1	SRR14514273_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26377730.0	2.3 Gbp	0.0	36-100	44.0	67.80706587608081	88.93553827414262	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514273_2	SRR14514273_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26377730.0	2.3 Gbp	0.0	36-100	45.0	54.6553070784619	88.82581351769088	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514274_1	SRR14514274_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26972175.0	2.6 Gbp	0.0	36-100	43.0	72.59487237109798	96.81650211745993	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514274_2	SRR14514274_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26972175.0	2.6 Gbp	0.0	36-100	43.0	57.93023794565535	96.51372364297652	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514275_1	SRR14514275_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12382297.0	1.2 Gbp	0.0	36-100	42.0	79.91797020172062	97.07708917012732	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514275_2	SRR14514275_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12382297.0	1.1 Gbp	0.0	36-100	42.0	64.05941791060303	96.83636533673841	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514276_1	SRR14514276_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21622640.0	2 Gbp	0.0	36-100	44.0	76.42866568886393	94.05633382417687	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514276_2	SRR14514276_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21622640.0	2 Gbp	0.0	36-100	44.0	62.27888461939478	94.02248670837604	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514277_1	SRR14514277_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24906459.0	2.4 Gbp	0.0	36-100	41.0	84.97489154107797	97.91605012980769	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514277_2	SRR14514277_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24906459.0	2.4 Gbp	0.0	36-100	41.0	67.3423691215005	97.64842453116277	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514278_1	SRR14514278_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27202534.0	2.6 Gbp	0.0	36-100	43.0	76.09676136724659	96.4236324454185	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514278_2	SRR14514278_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27202534.0	2.6 Gbp	0.0	36-100	43.0	60.28645259825524	96.35199522220981	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514279_1	SRR14514279_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19754438.0	1.9 Gbp	0.0	36-100	43.0	77.76863239162509	97.98390457880907	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514279_2	SRR14514279_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19754438.0	1.9 Gbp	0.0	36-100	43.0	60.376691572099325	97.86289369507753	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514280_1	SRR14514280_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22925495.0	2.2 Gbp	0.0	36-100	43.0	66.57801352976621	96.98695910382742	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514280_2	SRR14514280_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22925495.0	2.2 Gbp	0.0	36-100	43.0	44.3642908314745	96.84836624029273	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
SRR14514281_1	SRR14514281_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24919126.0	2.4 Gbp	0.0	36-100	43.0	72.88579354666797	96.34265519585237	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514281_2	SRR14514281_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24919126.0	2.4 Gbp	0.0	36-100	43.0	56.5588246905651	96.2915936136765	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514282_1	SRR14514282_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3621479.0	339.7 Mbp	0.0	36-100	44.0	76.51746668873261	93.72609422835257	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514282_2	SRR14514282_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3621479.0	339.5 Mbp	0.0	36-100	44.0	66.42229095996723	93.66663509577164	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514283_1	SRR14514283_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32924935.0	3.1 Gbp	0.0	36-100	43.0	70.05523079343364	96.4702711789712	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514283_2	SRR14514283_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32924935.0	3.1 Gbp	0.0	36-100	43.0	54.75108364553996	96.37170922281244	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514284_1	SRR14514284_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17092670.0	1.6 Gbp	0.0	36-100	42.0	76.87794889980555	97.25394242093247	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514284_2	SRR14514284_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17092670.0	1.6 Gbp	0.0	36-100	42.0	61.279587145789705	97.05007093684017	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514285_1	SRR14514285_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35032068.0	3.3 Gbp	0.0	36-100	45.0	71.98936923519913	96.58958106612491	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514285_2	SRR14514285_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35032068.0	3.3 Gbp	0.0	36-100	44.0	53.06198672386525	96.44152951518592	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514286_1	SRR14514286_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23095569.0	2.2 Gbp	0.0	36-100	43.0	77.00868096963931	98.04602701063568	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514286_2	SRR14514286_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23095569.0	2.2 Gbp	0.0	36-100	42.0	57.09486755638916	97.71638083478264	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514287_1	SRR14514287_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25874439.0	2.5 Gbp	0.0	36-100	42.0	72.27319496636628	98.10970804043326	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514287_2	SRR14514287_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25874439.0	2.5 Gbp	0.0	36-100	42.0	51.79511369372415	97.98244274977324	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514288_1	SRR14514288_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30124230.0	2.9 Gbp	0.0	36-100	43.0	71.63762622852713	97.94999467206299	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514288_2	SRR14514288_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30124230.0	2.9 Gbp	0.0	36-100	42.0	55.761417426407846	97.81614162420085	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514289_1	SRR14514289_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27268599.0	2.6 Gbp	0.0	36-100	43.0	74.22552608117968	98.13055280177761	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514289_2	SRR14514289_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27268599.0	2.6 Gbp	0.0	36-100	42.0	58.42931040186852	97.78732446063694	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514290_1	SRR14514290_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24061303.0	2.3 Gbp	0.0	36-100	42.0	76.58601781189809	97.41141358803387	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514290_2	SRR14514290_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24061303.0	2.3 Gbp	0.0	36-100	42.0	58.331930982219696	97.27774584776228	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514291_1	SRR14514291_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27246927.0	2.6 Gbp	0.0	36-100	42.0	81.1908726266629	97.39359091761064	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514291_2	SRR14514291_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27246927.0	2.6 Gbp	0.0	36-100	42.0	64.88673550550394	97.21231271328323	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514292_1	SRR14514292_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25690797.0	2.5 Gbp	0.0	36-100	45.0	72.28474630739295	97.66444170649902	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514292_2	SRR14514292_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25690797.0	2.5 Gbp	0.0	36-100	44.0	56.28109775006206	97.59665579857254	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514293_1	SRR14514293_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34702742.0	3.3 Gbp	0.0	36-100	42.0	76.34572135142248	96.04668887547848	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514293_2	SRR14514293_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34702742.0	3.3 Gbp	0.0	36-100	42.0	58.34752012642384	95.98044356264413	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514294_1	SRR14514294_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31735433.0	3 Gbp	0.0	36-100	42.0	74.17421928050281	97.34606885622138	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514294_2	SRR14514294_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31735433.0	3 Gbp	0.0	36-100	42.0	56.77838774776899	97.22782840240434	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514295_1	SRR14514295_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33768666.0	3.2 Gbp	0.0	36-100	44.0	73.89528361330336	97.28641433451946	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514295_2	SRR14514295_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33768666.0	3.2 Gbp	0.0	36-100	44.0	55.782386091542215	97.07732529321709	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514296_1	SRR14514296_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25012916.0	2.4 Gbp	0.0	36-100	42.0	78.14303115922556	97.58660813477326	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514296_2	SRR14514296_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25012916.0	2.4 Gbp	0.0	36-100	42.0	59.07172609126052	97.45562484597957	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514297_1	SRR14514297_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22355093.0	2.1 Gbp	0.0	36-100	45.0	65.40946483388008	97.18508950063415	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514297_2	SRR14514297_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22355093.0	2.1 Gbp	0.0	36-100	44.0	44.37804419486029	96.99954842505016	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
SRR14514298_1	SRR14514298_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32615494.0	3.1 Gbp	0.0	36-100	43.0	71.85170234175929	96.07426586885362	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514298_2	SRR14514298_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32615494.0	3.1 Gbp	0.0	36-100	43.0	55.91261018812849	95.93124819755911	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514299_1	SRR14514299_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24922688.0	2.4 Gbp	0.0	36-100	45.0	66.91311569526385	97.0825241643277	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514299_2	SRR14514299_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24922688.0	2.4 Gbp	0.0	36-100	45.0	49.305234503889395	96.81788850384035	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
SRR14514300_1	SRR14514300_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18939092.0	1.8 Gbp	0.0	36-100	42.0	78.37336852768664	97.47513038111859	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514300_2	SRR14514300_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18939092.0	1.8 Gbp	0.0	36-100	42.0	64.16370935589288	97.27932384509246	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514301_1	SRR14514301_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28513877.0	2.7 Gbp	0.0	36-100	43.0	73.66525763581443	96.51713998766284	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514301_2	SRR14514301_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28513877.0	2.7 Gbp	0.0	36-100	43.0	55.505265817470736	96.37490699703866	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514302_1	SRR14514302_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24438138.0	2.3 Gbp	0.0	36-100	45.0	70.63466228504419	97.67798135848156	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514302_2	SRR14514302_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24438138.0	2.3 Gbp	0.0	36-100	45.0	51.09537618896783	97.47426182796741	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514303_1	SRR14514303_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23557468.0	2.3 Gbp	0.0	36-100	44.0	75.84612228589188	97.90433369154954	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514303_2	SRR14514303_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23557468.0	2.3 Gbp	0.0	36-100	43.0	56.26604090661158	97.69767039479795	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514304_1	SRR14514304_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25209864.0	2.4 Gbp	0.0	36-100	41.0	74.28869355469406	97.1599352539149	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514304_2	SRR14514304_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25209864.0	2.4 Gbp	0.0	36-100	41.0	59.611360744557714	97.07663722422302	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514305_1	SRR14514305_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40211714.0	3.9 Gbp	0.0	36-100	42.0	67.57741501643466	97.44418424939559	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514305_2	SRR14514305_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40211714.0	3.9 Gbp	0.0	36-100	42.0	51.55052495215888	97.28085174384758	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514306_1	SRR14514306_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26169532.0	2.5 Gbp	0.0	36-100	42.0	67.75817819006119	97.07673931654567	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	pass	pass
SRR14514306_2	SRR14514306_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26169532.0	2.5 Gbp	0.0	36-100	42.0	54.81773590274616	96.88225933883724	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514307_1	SRR14514307_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39226330.0	3.8 Gbp	0.0	36-100	44.0	70.45579640424852	97.54003390069884	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514307_2	SRR14514307_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39226330.0	3.8 Gbp	0.0	36-100	44.0	51.64174115483178	97.40989304887813	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514308_1	SRR14514308_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12113739.0	1.1 Gbp	0.0	36-100	45.0	73.48109041815616	96.47294018799646	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514308_2	SRR14514308_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12113739.0	1.1 Gbp	0.0	36-100	45.0	58.60328757708869	96.42007641075972	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514309_1	SRR14514309_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19265233.0	1.7 Gbp	0.0	36-100	45.0	69.11650897525836	92.16481710862256	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	pass	pass
SRR14514309_2	SRR14514309_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19265233.0	1.7 Gbp	0.0	36-100	46.0	50.4697551351483	92.05399259899946	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514310_1	SRR14514310_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27167934.0	2.6 Gbp	0.0	36-100	44.0	70.08762909188584	96.18623145948455	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514310_2	SRR14514310_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27167934.0	2.6 Gbp	0.0	36-100	44.0	54.11264353354587	95.93867962135067	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514311_1	SRR14514311_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22049059.0	2.1 Gbp	0.0	36-100	44.0	71.98036437441021	97.41995601717062	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514311_2	SRR14514311_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22049059.0	2.1 Gbp	0.0	36-100	44.0	51.29642054687583	97.3853237002087	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514312_1	SRR14514312_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25436877.0	2.4 Gbp	0.0	36-100	43.0	69.6224658265093	97.35115651186268	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514312_2	SRR14514312_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25436877.0	2.4 Gbp	0.0	36-100	43.0	50.24933176275815	97.23291141440043	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514313_1	SRR14514313_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25301802.0	2.4 Gbp	0.0	36-100	44.0	67.10011530072426	98.2724919750775	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514313_2	SRR14514313_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25301802.0	2.4 Gbp	0.0	36-100	44.0	50.03174526569848	98.0975453843169	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514314_1	SRR14514314_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21186783.0	2 Gbp	0.0	36-100	42.0	75.26591312218196	97.98040259344705	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514314_2	SRR14514314_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21186783.0	2 Gbp	0.0	36-100	42.0	57.4236480465259	97.80424465573655	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514315_1	SRR14514315_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21236961.0	2 Gbp	0.0	36-100	42.0	77.32082639494227	97.11010440712303	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514315_2	SRR14514315_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21236961.0	2 Gbp	0.0	36-100	42.0	62.54731133186411	96.95898683432154	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514316_1	SRR14514316_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44327650.0	4.2 Gbp	0.0	36-100	43.0	73.03160698587318	96.36224776183714	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514316_2	SRR14514316_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44327650.0	4.2 Gbp	0.0	36-100	43.0	55.92061757984843	96.10901295241231	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514317_1	SRR14514317_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19874403.0	1.9 Gbp	0.0	36-100	46.0	69.96042285188398	96.16999454021335	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	pass	pass
SRR14514317_2	SRR14514317_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19874403.0	1.9 Gbp	0.0	36-100	46.0	51.525946878149554	96.05612696894593	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514318_1	SRR14514318_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20612512.0	2 Gbp	0.0	36-100	42.0	81.80690987938524	97.12587121841337	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514318_2	SRR14514318_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20612512.0	2 Gbp	0.0	36-100	42.0	61.54974787527053	97.02496415769218	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
